monthly_income,rent,utilities,existing_emi,income_stability,affordability_index,nsf_frequency,bill_payment_latency,network_centrality,time_to_zero,time_to_zero_norm,debt_to_income,transaction_frequency,txn_freq_norm,merchant_diversity,age,loan_tenure_months,requested_amount,default
8876.0,3058.0,1116.0,39.0,0.2007,0.5254,4,-4.14,0.4,2.0,0.0655,0.0044,26,0.26,20,54,24,25700.0,0
16850.0,7970.0,661.0,1513.0,0.2979,0.398,4,-0.38,0.24,27.5,0.9173,0.0898,26,0.26,12,40,18,106200.0,0
36822.0,8185.0,4784.0,4994.0,0.3566,0.5122,4,2.72,0.2,1.0,0.0333,0.1356,26,0.26,10,23,12,239600.0,0
25046.0,12685.0,3960.0,1718.0,0.2765,0.2668,4,4.97,0.38,1.0,0.0333,0.0686,25,0.25,19,54,12,115300.0,0
10431.0,5731.0,897.0,2205.0,0.3444,0.1532,4,8.43,0.24,7.8,0.2603,0.2114,22,0.22,12,26,18,79500.0,1
24438.0,12554.0,2762.0,4773.0,0.2112,0.178,5,-5.61,0.3,11.3,0.3753,0.1953,22,0.22,15,42,12,145000.0,0
27756.0,12491.0,5215.0,3949.0,0.6571,0.2198,7,10.62,0.18,11.9,0.3971,0.1423,20,0.2,9,42,18,178200.0,1
12961.0,6034.0,1427.0,1335.0,0.5502,0.3213,6,0.42,0.08,1.5,0.0499,0.103,24,0.24,4,24,6,96000.0,0
24155.0,8652.0,4817.0,3668.0,0.2773,0.2905,5,-1.42,0.34,3.0,0.1005,0.1519,29,0.29,17,24,6,87700.0,0
22809.0,4233.0,1293.0,2325.0,0.548,0.6558,6,12.24,0.16,4.1,0.1382,0.1019,34,0.34,8,47,12,61000.0,1
11095.0,4490.0,1670.0,859.0,0.34,0.3674,4,-4.17,0.26,2.5,0.0828,0.0774,22,0.22,13,53,6,38900.0,0
27301.0,11487.0,3848.0,3356.0,0.2543,0.3154,3,-3.23,0.22,5.5,0.1838,0.1229,30,0.3,11,51,24,142500.0,0
30837.0,16758.0,5498.0,6501.0,0.1848,0.0675,7,-1.39,0.22,1.0,0.0333,0.2108,20,0.2,11,33,6,74800.0,1
42185.0,14494.0,1929.0,9573.0,0.4997,0.3838,2,1.81,0.18,5.4,0.179,0.2269,26,0.26,9,50,6,236100.0,0
41452.0,9207.0,3218.0,4314.0,0.2521,0.5962,2,9.58,0.1,3.8,0.1282,0.1041,28,0.28,5,51,12,277300.0,0
9637.0,3929.0,506.0,3196.0,0.2373,0.2083,4,8.87,0.3,8.4,0.2805,0.3316,25,0.25,15,36,12,58400.0,0
12548.0,6785.0,2367.0,1150.0,0.2734,0.179,11,9.19,0.14,2.8,0.0937,0.0917,21,0.21,7,31,12,64600.0,1
30002.0,5393.0,3076.0,7478.0,0.1873,0.4685,1,2.75,0.26,17.7,0.5902,0.2492,27,0.27,13,25,18,153300.0,0
29980.0,7396.0,5538.0,855.0,0.1823,0.5401,4,2.41,0.32,13.9,0.4632,0.0285,29,0.29,16,53,6,111400.0,0
30002.0,10316.0,2402.0,6981.0,0.381,0.3434,4,4.27,0.24,1.0,0.0333,0.2327,29,0.29,12,42,12,203800.0,0
80000.0,14128.0,4119.0,12879.0,0.2027,0.6109,0,5.19,0.3,1.0,0.0333,0.161,28,0.28,15,42,6,325600.0,0
31025.0,3413.0,2495.0,6180.0,0.3484,0.6104,6,3.89,0.28,1.7,0.0583,0.1992,21,0.21,14,30,6,159600.0,0
43536.0,10955.0,5726.0,2805.0,0.5711,0.5524,4,6.94,0.34,14.1,0.4699,0.0644,32,0.32,17,33,12,157000.0,0
39042.0,19108.0,6781.0,5925.0,0.3589,0.1851,4,5.45,0.2,14.5,0.4839,0.1517,30,0.3,10,21,12,229700.0,0
32560.0,3893.0,3110.0,8732.0,0.2636,0.5167,6,3.92,0.26,2.0,0.0679,0.2682,31,0.31,13,24,12,201700.0,0
18230.0,5342.0,3382.0,4894.0,0.3248,0.253,4,0.13,0.22,8.0,0.2653,0.2685,20,0.2,11,45,6,113800.0,0
34731.0,15385.0,2484.0,2888.0,0.7638,0.4023,5,7.76,0.28,3.6,0.1206,0.0831,30,0.3,14,45,18,180700.0,1
13854.0,7328.0,2049.0,1710.0,0.2233,0.1998,8,0.3,0.28,26.9,0.8959,0.1234,28,0.28,14,43,6,41500.0,0
19109.0,10385.0,2963.0,26.0,0.1395,0.3001,5,3.61,0.18,10.9,0.3647,0.0013,30,0.3,9,47,18,52700.0,0
16462.0,4772.0,1261.0,518.0,0.3317,0.6021,8,-1.44,0.22,5.9,0.1975,0.0315,19,0.19,11,30,18,35500.0,0
23136.0,12208.0,800.0,1026.0,0.2206,0.3934,8,-1.02,0.32,2.6,0.0867,0.0444,42,0.42,16,42,12,106000.0,0
80000.0,9275.0,7367.0,8222.0,0.0908,0.6892,0,-5.24,0.18,11.6,0.3859,0.1028,20,0.2,9,29,24,354400.0,0
8000.0,3485.0,301.0,2125.0,0.3934,0.261,3,-0.72,0.3,3.2,0.1051,0.2657,26,0.26,15,30,12,51600.0,0
33248.0,12941.0,6089.0,5938.0,0.2526,0.249,2,2.19,0.2,30.0,1.0,0.1786,33,0.33,10,27,18,173400.0,0
8370.0,1777.0,1608.0,2322.0,0.5849,0.3182,5,1.22,0.2,18.8,0.628,0.2774,15,0.15,10,49,6,48000.0,1
16595.0,5448.0,2572.0,4385.0,0.5025,0.2525,4,8.05,0.32,6.8,0.2256,0.2642,24,0.24,16,35,18,73700.0,1
42335.0,6702.0,6500.0,8700.0,0.3993,0.4827,4,0.41,0.24,16.5,0.5508,0.2055,17,0.17,12,29,6,207300.0,0
22893.0,11268.0,1624.0,4005.0,0.5621,0.2619,14,4.33,0.16,6.4,0.2149,0.175,28,0.28,8,42,18,176500.0,1
11537.0,3012.0,491.0,3761.0,0.1773,0.3704,7,4.14,0.24,8.5,0.2842,0.326,13,0.13,12,42,12,50800.0,0
14340.0,5474.0,2386.0,2857.0,0.2876,0.2527,6,1.93,0.36,14.8,0.4943,0.1992,21,0.21,18,34,24,61100.0,0
33116.0,5678.0,4141.0,5596.0,0.4081,0.5345,5,1.68,0.28,22.6,0.7521,0.169,28,0.28,14,31,12,88900.0,0
14211.0,2740.0,2073.0,4323.0,0.4165,0.3572,11,4.82,0.28,1.0,0.0333,0.3042,26,0.26,14,29,18,77500.0,1
25081.0,13704.0,4077.0,627.0,0.3955,0.2661,4,-2.53,0.34,5.6,0.1878,0.025,25,0.25,17,39,18,98400.0,0
22637.0,9935.0,2255.0,5198.0,0.5079,0.2319,7,7.2,0.22,19.4,0.646,0.2296,26,0.26,11,22,6,68700.0,1
14899.0,7939.0,813.0,589.0,0.234,0.373,6,-0.04,0.16,4.1,0.1375,0.0396,26,0.26,8,35,24,69700.0,0
79727.0,18587.0,13167.0,22877.0,0.1148,0.3148,0,5.2,0.22,4.2,0.1413,0.2869,20,0.2,11,30,12,290000.0,0
32220.0,5608.0,3452.0,8939.0,0.4986,0.4414,10,2.85,0.28,6.5,0.2177,0.2774,28,0.28,14,34,18,75800.0,1
8000.0,2611.0,1365.0,1410.0,0.709,0.3268,5,10.04,0.26,13.5,0.449,0.1763,35,0.35,13,44,12,54900.0,1
24634.0,7947.0,2572.0,5699.0,0.3157,0.3416,6,4.35,0.32,10.7,0.3554,0.2314,35,0.35,16,24,24,152500.0,1
14808.0,2647.0,991.0,4004.0,0.2127,0.484,6,11.3,0.22,30.0,1.0,0.2704,20,0.2,11,40,18,51400.0,0
36734.0,15794.0,2170.0,6214.0,0.4143,0.3418,5,4.22,0.22,1.0,0.0333,0.1692,31,0.31,11,43,18,96800.0,1
14921.0,3598.0,2142.0,4341.0,0.4083,0.2636,6,-9.16,0.26,7.7,0.2579,0.3171,18,0.18,13,33,12,78800.0,1
20561.0,3780.0,2626.0,3145.0,0.3964,0.5354,10,-1.74,0.36,4.3,0.1432,0.153,41,0.41,18,40,18,124400.0,0
29822.0,7437.0,2946.0,9311.0,0.2732,0.3396,5,6.02,0.18,5.1,0.1709,0.3122,34,0.34,9,47,24,196000.0,0
37029.0,13095.0,4209.0,7552.0,0.5686,0.3287,8,7.02,0.3,19.9,0.6625,0.204,22,0.22,15,50,24,140200.0,1
10720.0,4576.0,1323.0,1599.0,0.249,0.3005,6,-2.47,0.08,18.5,0.618,0.1492,22,0.22,4,39,24,51300.0,0
18021.0,5710.0,1274.0,26.0,0.2725,0.611,7,-3.23,0.28,30.0,1.0,0.0014,35,0.35,14,50,12,135600.0,0
16565.0,5574.0,1562.0,1714.0,0.2912,0.4657,7,12.69,0.22,20.2,0.6745,0.1034,20,0.2,11,47,24,67100.0,0
14883.0,2419.0,1186.0,4521.0,0.3042,0.454,6,3.86,0.18,1.0,0.0333,0.3038,23,0.23,9,22,12,55900.0,0
63530.0,32503.0,6101.0,9533.0,0.175,0.2423,2,4.81,0.2,5.5,0.1817,0.15,27,0.27,10,34,12,443900.0,0
28085.0,14546.0,3232.0,4143.0,0.458,0.2195,5,9.36,0.24,3.7,0.1241,0.1475,26,0.26,12,23,18,207500.0,1
10337.0,4213.0,615.0,1771.0,0.3782,0.3617,5,2.77,0.14,1.4,0.0456,0.1713,20,0.2,7,53,18,53900.0,1
38205.0,4124.0,3702.0,3828.0,0.2477,0.695,6,-0.98,0.2,15.2,0.5064,0.1002,18,0.18,10,22,24,103200.0,0
78692.0,26888.0,7518.0,13538.0,0.1262,0.3907,1,0.7,0.28,4.7,0.1568,0.172,15,0.15,14,21,18,318300.0,0
40924.0,15680.0,3217.0,5382.0,0.4474,0.4067,4,7.53,0.14,10.2,0.3393,0.1315,28,0.28,7,50,12,260800.0,0
8852.0,4847.0,1768.0,2818.0,0.6643,0.0,8,-4.27,0.28,23.8,0.7926,0.3183,22,0.22,14,37,12,63800.0,1
16473.0,9031.0,700.0,3252.0,0.4362,0.2119,6,3.06,0.3,1.0,0.0333,0.1974,23,0.23,15,30,12,122200.0,1
47106.0,22890.0,6562.0,13753.0,0.3096,0.0828,3,0.58,0.24,1.3,0.0444,0.292,38,0.38,12,52,18,189300.0,0
14406.0,1854.0,859.0,3463.0,0.5637,0.5712,4,5.63,0.32,6.6,0.2211,0.2404,30,0.3,16,54,6,69500.0,1
28747.0,15206.0,4965.0,2139.0,0.4413,0.2239,4,6.8,0.26,1.0,0.0333,0.0744,25,0.25,13,36,12,76100.0,0
35059.0,13171.0,6500.0,10647.0,0.2764,0.1352,7,9.62,0.16,12.0,0.3999,0.3037,22,0.22,8,33,12,95000.0,1
12630.0,5815.0,1241.0,386.0,0.2791,0.4108,6,3.69,0.34,11.4,0.3797,0.0305,23,0.23,17,46,12,95600.0,0
21254.0,6020.0,3613.0,3337.0,0.4529,0.3897,4,6.35,0.34,11.9,0.3975,0.157,28,0.28,17,31,24,136500.0,0
8000.0,1951.0,580.0,670.0,0.3536,0.6,8,-2.73,0.16,5.6,0.1866,0.0837,30,0.3,8,45,12,25600.0,0
11913.0,3675.0,641.0,2241.0,0.2377,0.4496,4,-0.82,0.2,13.2,0.4403,0.1881,29,0.29,10,44,24,42800.0,0
18929.0,3144.0,1584.0,1988.0,0.1974,0.6452,3,9.54,0.28,2.0,0.0654,0.105,23,0.23,14,27,12,93900.0,0
10418.0,2716.0,918.0,2636.0,0.4927,0.3982,10,-2.25,0.36,10.8,0.3587,0.253,26,0.26,18,49,6,59400.0,0
58656.0,28503.0,5722.0,19235.0,0.3878,0.0886,0,14.49,0.16,8.9,0.2962,0.3279,22,0.22,8,43,12,375500.0,0
9339.0,1093.0,872.0,2318.0,0.4923,0.5413,7,0.66,0.2,1.0,0.0333,0.2482,32,0.32,10,35,12,59700.0,0
16915.0,2840.0,1690.0,2104.0,0.5126,0.6079,7,3.2,0.18,3.3,0.1092,0.1244,27,0.27,9,36,12,123400.0,0
23824.0,3724.0,3590.0,5004.0,0.4746,0.483,6,5.41,0.28,15.3,0.5111,0.21,27,0.27,14,46,12,130200.0,0
54739.0,14717.0,3752.0,16265.0,0.2084,0.0612,12,-1.78,0.36,18.8,0.6271,0.311,25,0.25,18,37,24,353800.0,1
9307.0,5106.0,309.0,880.0,0.1656,0.3237,10,5.3,0.3,5.4,0.1795,0.0945,24,0.24,15,47,12,47900.0,0
44263.0,7879.0,5013.0,1831.0,0.3715,0.6674,4,8.05,0.2,1.1,0.038,0.0414,18,0.18,10,31,12,136900.0,0
22162.0,3667.0,2354.0,1014.0,0.2461,0.6826,5,0.15,0.22,30.0,1.0,0.0458,31,0.31,11,45,12,56500.0,0
12223.0,6256.0,492.0,2117.0,0.3684,0.2748,8,-0.73,0.18,1.0,0.0333,0.1732,24,0.24,9,54,12,46200.0,1
29064.0,14443.0,1533.0,7448.0,0.2101,0.1941,3,8.7,0.24,8.8,0.2925,0.2562,29,0.29,12,41,12,163400.0,0
24821.0,2842.0,2896.0,5710.0,0.2555,0.5388,3,-1.84,0.4,14.5,0.4838,0.23,36,0.36,20,48,18,134200.0,0
15365.0,6734.0,1074.0,2441.0,0.1587,0.333,10,-0.44,0.2,7.0,0.2331,0.1589,23,0.23,10,52,6,31000.0,0
22969.0,9072.0,4116.0,5863.0,0.5088,0.1706,6,7.96,0.32,4.5,0.1499,0.2553,23,0.23,16,23,6,152800.0,1
17480.0,7787.0,1039.0,3879.0,0.3045,0.2732,9,6.7,0.26,7.3,0.2423,0.2219,24,0.24,13,23,12,57300.0,1
23579.0,7605.0,788.0,5185.0,0.3858,0.4242,10,8.75,0.24,2.9,0.0975,0.2199,23,0.23,12,41,24,158800.0,1
32770.0,17897.0,3476.0,2321.0,0.2911,0.277,3,-2.1,0.2,1.0,0.0333,0.0708,26,0.26,10,53,18,147700.0,0
57046.0,6830.0,11275.0,6241.0,0.3271,0.5732,4,-1.98,0.2,20.8,0.6944,0.1094,15,0.15,10,21,24,308000.0,0
10481.0,2153.0,1444.0,1263.0,0.3947,0.5362,5,4.74,0.16,5.2,0.1725,0.1205,23,0.23,8,33,24,76600.0,0
79207.0,22055.0,7143.0,22405.0,0.1088,0.3485,0,5.65,0.2,21.5,0.7156,0.2829,28,0.28,10,39,18,259200.0,0
8000.0,2419.0,263.0,2170.0,0.4513,0.3934,8,3.96,0.24,3.5,0.1151,0.2713,18,0.18,12,40,18,18400.0,1
55814.0,10348.0,2261.0,1778.0,0.412,0.0586,13,8.41,0.34,2.2,0.0722,0.0884,29,0.29,17,26,24,56900.0,1
31351.0,11035.0,2041.0,605.0,0.1909,0.5636,7,3.01,0.28,30.0,1.0,0.0193,25,0.25,14,45,18,84600.0,0
26071.0,3136.0,3653.0,7006.0,0.298,0.4709,3,3.62,0.34,15.6,0.5212,0.2687,28,0.28,17,35,12,67800.0,0
15159.0,4298.0,1957.0,2175.0,0.5239,0.4439,6,9.31,0.22,15.2,0.5064,0.1435,29,0.29,11,31,12,112800.0,1
19441.0,5588.0,1460.0,1496.0,0.4665,0.5606,5,-1.16,0.38,7.5,0.2486,0.0769,23,0.23,19,30,12,39000.0,0
16386.0,8758.0,683.0,671.0,0.3751,0.3829,10,4.55,0.26,2.5,0.0826,0.041,27,0.27,13,48,12,69100.0,0
15466.0,5717.0,2449.0,69.0,0.2397,0.4675,6,4.82,0.2,1.0,0.0333,0.0045,27,0.27,10,45,18,56900.0,0
36672.0,14157.0,4750.0,5490.0,0.1706,0.3347,4,-0.15,0.28,2.4,0.0787,0.1497,21,0.21,14,36,12,253900.0,0
27288.0,11487.0,4725.0,3245.0,0.4998,0.287,8,3.06,0.22,23.4,0.7798,0.1189,28,0.28,11,44,12,98400.0,0
14534.0,6490.0,1078.0,3543.0,0.4794,0.2356,6,2.87,0.26,30.0,1.0,0.2438,28,0.28,13,54,12,61700.0,0
37788.0,14578.0,5328.0,12917.0,0.4282,0.1314,8,-0.11,0.08,7.0,0.2328,0.3418,25,0.25,4,34,12,298400.0,1
75287.0,5476.0,1329.0,1917.0,0.2255,0.0853,8,-3.51,0.24,9.6,0.321,0.0724,31,0.31,12,43,12,182700.0,1
35872.0,17696.0,2856.0,3051.0,0.2244,0.342,4,-1.21,0.36,24.7,0.8221,0.0851,28,0.28,18,24,18,110100.0,0
32137.0,13802.0,4551.0,3794.0,0.3756,0.3109,5,3.04,0.24,2.0,0.0666,0.1181,23,0.23,12,49,12,69100.0,0
13395.0,5811.0,2282.0,2184.0,0.5446,0.2327,9,0.68,0.3,16.7,0.5579,0.1631,20,0.2,15,39,12,87000.0,1
15739.0,8632.0,1331.0,3843.0,0.3248,0.1228,7,-3.93,0.2,30.0,1.0,0.2442,28,0.28,10,26,18,72700.0,0
34488.0,15904.0,5718.0,4249.0,0.4708,0.2498,3,11.37,0.2,30.0,1.0,0.1232,29,0.29,10,44,12,246400.0,1
31768.0,15030.0,4613.0,1159.0,0.5672,0.3452,5,3.34,0.36,23.0,0.7659,0.0365,23,0.23,18,32,12,70200.0,0
21752.0,11488.0,1942.0,5560.0,0.4643,0.127,6,2.68,0.32,9.7,0.3244,0.2556,27,0.27,16,51,24,134500.0,1
23633.0,3971.0,4230.0,6573.0,0.3123,0.3749,6,-4.36,0.14,9.4,0.3137,0.2781,34,0.34,7,28,12,154100.0,0
47410.0,15360.0,5527.0,4109.0,0.4558,0.4728,4,7.99,0.18,12.5,0.4162,0.0867,22,0.22,9,24,12,301500.0,0
15445.0,5580.0,2165.0,739.0,0.2085,0.4507,1,10.79,0.48,30.0,1.0,0.0479,22,0.22,24,29,24,120300.0,0
30585.0,7590.0,3495.0,5650.0,0.2617,0.4528,7,4.66,0.22,14.4,0.4791,0.1847,23,0.23,11,38,18,188100.0,0
19510.0,9321.0,2087.0,1422.0,0.9404,0.3424,6,1.28,0.22,5.6,0.1878,0.0729,20,0.2,11,52,6,127800.0,1
19330.0,8565.0,3366.0,2531.0,0.3321,0.2518,3,2.78,0.28,3.2,0.1074,0.131,26,0.26,14,41,12,50400.0,0
42585.0,18073.0,3411.0,11586.0,0.3028,0.2234,3,1.29,0.16,1.0,0.0333,0.2721,21,0.21,8,41,12,148400.0,0
36143.0,19833.0,1309.0,2778.0,0.472,0.3382,5,0.07,0.38,14.9,0.497,0.0769,28,0.28,19,32,6,246600.0,0
35886.0,7777.0,6444.0,10127.0,0.2187,0.3215,6,1.51,0.2,17.2,0.5739,0.2822,18,0.18,10,50,18,254600.0,0
48208.0,20776.0,8208.0,11373.0,0.1726,0.1629,3,5.62,0.2,6.3,0.2098,0.2359,32,0.32,10,52,12,321800.0,0
22306.0,7765.0,2059.0,1715.0,0.2731,0.4826,5,4.85,0.26,1.0,0.0333,0.0769,20,0.2,13,41,6,88600.0,0
33162.0,7987.0,2040.0,6110.0,0.6973,0.5134,3,15.18,0.16,3.6,0.1201,0.1842,23,0.23,8,54,18,108600.0,1
18285.0,3150.0,2648.0,3930.0,0.2536,0.468,3,9.24,0.18,8.9,0.296,0.2149,25,0.25,9,22,6,143600.0,0
26756.0,13462.0,1161.0,1875.0,0.3442,0.3834,4,-7.0,0.18,28.9,0.9627,0.0701,23,0.23,9,25,24,164800.0,0
20372.0,7496.0,2079.0,1034.0,0.2901,0.4793,6,7.04,0.22,19.7,0.6554,0.0507,27,0.27,11,29,12,46200.0,0
23346.0,11001.0,1041.0,4340.0,0.581,0.2983,4,16.73,0.3,5.6,0.1862,0.1859,21,0.21,15,49,12,171800.0,1
31480.0,10873.0,4144.0,7645.0,0.5604,0.2801,4,8.39,0.18,10.5,0.3513,0.2428,24,0.24,9,44,24,102500.0,1
13481.0,2683.0,467.0,2194.0,0.4372,0.6036,10,-0.53,0.28,9.3,0.3113,0.1628,29,0.29,14,33,18,50000.0,0
77299.0,19471.0,10588.0,1895.0,0.2148,0.5866,0,7.49,0.24,9.3,0.3084,0.0245,22,0.22,12,33,18,411000.0,0
14823.0,3272.0,1740.0,3900.0,0.5128,0.26,6,-5.51,0.2,12.1,0.4018,0.3238,16,0.16,10,31,12,83300.0,1
10631.0,5717.0,1199.0,2586.0,0.3648,0.1061,8,-2.39,0.26,4.1,0.1362,0.2432,26,0.26,13,48,18,54600.0,1
44129.0,4525.0,2637.0,9594.0,0.4583,0.6203,5,3.71,0.16,2.8,0.095,0.2174,27,0.27,8,36,24,221600.0,0
35419.0,19252.0,1673.0,7979.0,0.2835,0.1839,4,9.85,0.2,11.2,0.3739,0.2253,29,0.29,10,44,24,204600.0,0
32031.0,17336.0,2667.0,4469.0,0.2616,0.236,4,9.06,0.34,30.0,1.0,0.1395,20,0.2,17,38,12,107900.0,0
32113.0,17606.0,3503.0,11064.0,0.1855,0.0,6,1.92,0.36,5.8,0.1922,0.3445,22,0.22,18,26,24,144000.0,0
21865.0,6876.0,3043.0,1015.0,0.3085,0.4999,7,0.39,0.08,8.1,0.2713,0.0464,33,0.33,4,21,12,86000.0,1
12857.0,6862.0,388.0,3326.0,0.3957,0.1774,4,10.62,0.14,16.4,0.5471,0.2587,31,0.31,7,46,12,42700.0,0
23051.0,6409.0,3478.0,3396.0,0.4607,0.4238,5,9.29,0.16,17.1,0.5706,0.1473,25,0.25,8,48,18,152000.0,0
14672.0,1641.0,2218.0,4525.0,0.3707,0.4286,5,1.18,0.34,11.6,0.3865,0.3084,23,0.23,17,50,18,113500.0,0
39540.0,7946.0,4174.0,9926.0,0.268,0.4424,9,-0.35,0.26,14.5,0.485,0.251,24,0.24,13,21,6,302100.0,0
20166.0,10595.0,1782.0,3968.0,0.4677,0.1894,5,3.49,0.16,1.8,0.0617,0.1968,33,0.33,8,50,12,56800.0,1
13423.0,1425.0,2325.0,4405.0,0.3932,0.3924,9,-0.59,0.34,1.0,0.0333,0.3282,28,0.28,17,32,12,29000.0,1
18163.0,6279.0,2968.0,5801.0,0.715,0.1716,8,10.72,0.22,3.1,0.1048,0.3194,24,0.24,11,22,12,70800.0,1
28219.0,3782.0,5564.0,517.0,0.2876,0.6505,4,1.86,0.32,3.3,0.1113,0.0183,29,0.29,16,22,12,181400.0,0
15705.0,3595.0,1464.0,1059.0,0.4857,0.6105,10,11.82,0.32,26.7,0.8912,0.0674,21,0.21,16,47,18,49600.0,0
14529.0,1878.0,2477.0,3182.0,0.3621,0.4396,7,-3.81,0.24,1.0,0.0333,0.2366,26,0.26,12,40,6,32400.0,1
25494.0,12410.0,1144.0,8226.0,0.2589,0.1457,6,-2.23,0.38,1.3,0.0431,0.3226,27,0.27,19,48,18,156000.0,0
25514.0,9338.0,2550.0,3843.0,0.2276,0.3835,6,3.37,0.24,4.2,0.141,0.1506,32,0.32,12,31,18,144500.0,0
16250.0,8222.0,1773.0,218.0,0.4699,0.3715,9,3.83,0.2,22.8,0.7602,0.0134,25,0.25,10,27,12,126000.0,0
16604.0,6803.0,1743.0,3738.0,0.1056,0.2601,7,2.89,0.18,1.0,0.0333,0.2252,26,0.26,9,32,6,82500.0,0
25317.0,13594.0,3450.0,1725.0,0.3411,0.2586,6,-1.04,0.18,3.7,0.1219,0.0681,20,0.2,9,30,12,153700.0,0
9239.0,3044.0,544.0,1786.0,0.4407,0.4183,6,1.9,0.28,10.6,0.355,0.1933,24,0.24,14,49,12,51600.0,0
9467.0,3668.0,1678.0,1275.0,0.2693,0.3006,4,0.51,0.3,4.7,0.1556,0.1346,20,0.2,15,37,24,20700.0,0
14313.0,5143.0,1772.0,2795.0,0.4628,0.3216,6,-5.25,0.18,10.1,0.338,0.1953,22,0.22,9,45,18,100800.0,0
19379.0,6161.0,3560.0,6324.0,0.3409,0.172,8,0.34,0.2,7.4,0.247,0.3264,22,0.22,10,22,6,133200.0,1
26544.0,12759.0,808.0,4513.0,0.3445,0.3188,5,1.45,0.18,16.3,0.542,0.17,29,0.29,9,38,24,79000.0,0
53381.0,20821.0,7318.0,645.0,0.1517,0.4608,2,-4.53,0.22,1.0,0.0333,0.0121,23,0.23,11,23,12,267800.0,0
36849.0,16973.0,3689.0,7492.0,0.3214,0.236,6,7.44,0.22,15.8,0.5254,0.2033,32,0.32,11,22,24,191200.0,0
20011.0,9082.0,2319.0,2281.0,0.4661,0.3163,9,11.46,0.3,30.0,1.0,0.114,24,0.24,15,54,6,130800.0,1
21777.0,4050.0,3407.0,5931.0,0.534,0.3852,8,3.2,0.18,2.2,0.0718,0.2723,30,0.3,9,41,12,140800.0,1
12070.0,4738.0,828.0,1985.0,0.5308,0.3743,8,-3.75,0.24,9.5,0.3156,0.1645,33,0.33,12,45,12,43300.0,0
21783.0,4135.0,1412.0,5652.0,0.3873,0.4858,6,1.89,0.16,7.0,0.233,0.2595,30,0.3,8,36,18,106800.0,0
18524.0,6715.0,2769.0,5892.0,0.3875,0.1699,5,2.29,0.28,28.6,0.9527,0.3181,25,0.25,14,28,12,64800.0,0
26732.0,10822.0,3171.0,3390.0,0.6683,0.3497,12,4.09,0.3,2.9,0.0976,0.1268,30,0.3,15,33,12,157500.0,1
13409.0,7358.0,935.0,4643.0,0.2415,0.0352,7,12.04,0.26,15.5,0.5181,0.3463,23,0.23,13,44,6,57900.0,1
12276.0,3421.0,3377.0,1577.0,0.5109,0.7215,8,-4.28,0.3,9.2,0.3058,0.0524,21,0.21,15,52,12,221400.0,1
55251.0,7794.0,5974.0,12452.0,0.3215,0.5254,3,4.6,0.16,1.8,0.0607,0.2254,23,0.23,8,35,24,117500.0,0
20635.0,2779.0,3045.0,251.0,0.4363,0.7056,4,7.04,0.2,3.4,0.114,0.0122,22,0.22,10,32,12,85700.0,0
28030.0,7828.0,854.0,2090.0,0.2425,0.6157,8,6.78,0.42,3.4,0.1149,0.0746,30,0.3,21,48,12,182000.0,0
33326.0,15654.0,4324.0,7392.0,0.4038,0.1787,7,8.57,0.2,1.1,0.0367,0.2218,28,0.28,10,48,6,88000.0,1
17314.0,8308.0,2302.0,280.0,0.3137,0.371,2,2.99,0.24,16.2,0.5409,0.0162,32,0.32,12,35,6,100500.0,0
25196.0,10876.0,3949.0,898.0,0.1817,0.376,3,2.89,0.24,30.0,1.0,0.0356,40,0.4,12,49,6,81300.0,0
22194.0,11177.0,4021.0,2260.0,0.3936,0.2134,10,3.91,0.26,8.6,0.2871,0.1019,33,0.33,13,42,18,163100.0,1
23356.0,5729.0,2448.0,4706.0,0.5534,0.4484,6,3.02,0.12,1.0,0.0333,0.2015,26,0.26,6,45,6,56900.0,1
13852.0,1935.0,1222.0,77.0,0.4873,0.7665,3,-0.85,0.22,1.0,0.0333,0.0056,21,0.21,11,40,18,73200.0,0
22353.0,2820.0,1059.0,3774.0,0.2174,0.6576,8,4.04,0.22,1.4,0.0472,0.1688,23,0.23,11,31,12,78400.0,0
78259.0,14357.0,2591.0,6504.0,0.4824,0.0607,14,5.54,0.28,5.0,0.1666,0.219,23,0.23,14,37,24,79200.0,1
52611.0,22554.0,2191.0,7412.0,0.2058,0.3888,0,0.27,0.32,18.1,0.6041,0.1409,24,0.24,16,24,6,412200.0,0
39166.0,16229.0,6520.0,927.0,0.5799,0.3955,2,5.39,0.28,1.1,0.0361,0.0237,27,0.27,14,36,6,161300.0,0
80000.0,20228.0,13375.0,17104.0,0.1146,0.3661,0,-0.69,0.24,5.6,0.1854,0.2138,36,0.36,12,30,24,331100.0,0
13899.0,3766.0,1403.0,2947.0,0.2288,0.4161,7,1.34,0.16,10.4,0.3461,0.212,22,0.22,8,30,24,56500.0,0
37175.0,19746.0,2756.0,6584.0,0.204,0.2176,3,2.21,0.12,5.2,0.172,0.1771,20,0.2,6,49,24,131100.0,0
24588.0,3165.0,1231.0,5965.0,0.3555,0.5786,8,8.38,0.18,8.1,0.2685,0.2426,23,0.23,9,26,12,188500.0,0
80000.0,35854.0,13977.0,5818.0,0.2511,0.3044,0,4.56,0.26,1.1,0.0371,0.0727,25,0.25,13,54,12,446800.0,0
13562.0,3246.0,2430.0,3221.0,0.5082,0.344,8,7.12,0.18,8.7,0.2903,0.2375,34,0.34,9,46,24,54400.0,1
